Symbol,Market,Name,Sector,ListingDate,SettleMonth,Region
072990,KOSDAQ,에이치시티,기타 과학기술 서비스업,2016-10-17,12월,경기도
227100,KOSDAQ,에이치앤비디자인,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",2018-11-15,12월,서울특별시
044990,KONEX,에이치엔에스하이텍,전자부품 제조업,2015-12-10,12월,대전광역시
176440,KOSDAQ,에이치엔티,전자부품 제조업,2016-11-28,12월,서울특별시
028300,KOSDAQ,에이치엘비,선박 및 보트 건조업,1996-07-27,12월,울산광역시
067630,KOSDAQ,에이치엘비생명과학,"건축기술, 엔지니어링 및 관련 기술 서비스업",2008-11-25,12월,경기도
047920,KOSDAQ,에이치엘비제약,자연과학 및 공학 연구개발업,2015-12-21,12월,경기도
115450,KOSDAQ,에이치엘비테라퓨틱스,기타 전문 도매업,2010-03-26,12월,경기도
043220,KOSDAQ,에이치엘비파워,특수 목적용 기계 제조업,2001-07-03,12월,서울특별시
239610,KOSDAQ,에이치엘사이언스,기타 식품 제조업,2016-10-28,12월,경기도
353070,KOSDAQ,에이치엠씨제4호스팩,금융 지원 서비스업,2020-07-29,12월,서울특별시
353060,KOSDAQ,에이치엠씨제5호스팩,금융 지원 서비스업,2020-12-16,12월,서울특별시
044780,KOSDAQ,에이치케이,특수 목적용 기계 제조업,2000-09-07,12월,경기도
357230,KOSDAQ,에이치피오,기타 식품 제조업,2021-05-14,12월,서울특별시
071670,KOSDAQ,에이테크솔루션,특수 목적용 기계 제조업,2009-04-17,12월,경기도
045660,KOSDAQ,에이텍,컴퓨터 및 주변장치 제조업,2001-05-24,12월,경기도
224110,KOSDAQ,에이텍티앤,통신 및 방송 장비 제조업,2015-08-25,12월,경기도
230980,KOSDAQ,에이트원,소프트웨어 개발 및 공급업,2016-03-02,12월,경기도
021080,KOSDAQ,에이티넘인베스트,신탁업 및 집합투자업,1991-07-12,12월,서울특별시
089530,KOSDAQ,에이티세미콘,반도체 제조업,2011-11-11,12월,경기도
200470,KOSDAQ,에이팩트,"그외 기타 전문, 과학 및 기술 서비스업",2014-12-26,12월,경기도
207490,KONEX,에이펙스인텍,전구 및 조명장치 제조업,2018-11-28,12월,경상북도
262260,KOSDAQ,에이프로,기타 전기장비 제조업,2020-07-16,12월,경기도
109960,KOSDAQ,에이프로젠 H&G,기타 전문 도매업,2009-11-13,12월,경기도
007460,KOSPI,에이프로젠 MED,기타 금속 가공제품 제조업,1995-07-08,12월,경기도
003060,KOSPI,에이프로젠제약,의약품 제조업,1984-10-19,12월,서울특별시
00306217,KOSPI,에이프로젠제약 13WR,,,,
244920,KOSPI,에이플러스에셋,보험 및 연금관련 서비스업,2020-11-20,12월,서울특별시
089970,KOSDAQ,에이피티씨,특수 목적용 기계 제조업,2018-08-23,12월,경기도
230240,KOSDAQ,에치에프알,통신 및 방송 장비 제조업,2015-12-16,12월,경기도
064510,KOSDAQ,에코마이스터,특수 목적용 기계 제조업,2018-03-15,12월,인천광역시
230360,KOSDAQ,에코마케팅,광고업,2016-08-08,12월,서울특별시
038870,KOSDAQ,에코바이오,사업시설 유지·관리 서비스업,2001-05-29,12월,서울특별시
128540,KOSDAQ,에코캡,자동차 신품 부품 제조업,2018-12-05,12월,울산광역시
086520,KOSDAQ,에코프로,기타 화학제품 제조업,2007-07-20,12월,충청북도
247540,KOSDAQ,에코프로비엠,일차전지 및 축전지 제조업,2019-03-05,12월,충청북도
383310,KOSDAQ,에코프로에이치엔,기타 화학제품 제조업,2021-05-28,12월,충청북도
038110,KOSDAQ,에코플라스틱,자동차 신품 부품 제조업,2000-03-23,12월,경상북도
073540,KOSDAQ,에프알텍,통신 및 방송 장비 제조업,2007-05-18,12월,경기도
064850,KOSDAQ,에프앤가이드,기타 정보 서비스업,2020-12-17,12월,서울특별시
064090,KOSDAQ,에프앤리퍼블릭,상품 종합 도매업,2002-12-17,12월,서울특별시
036810,KOSDAQ,에프에스티,전자부품 제조업,2000-01-18,12월,경기도
173940,KOSDAQ,에프엔씨엔터,창작 및 예술관련 서비스업,2014-12-04,12월,서울특별시
083500,KOSDAQ,에프엔에스테크,특수 목적용 기계 제조업,2017-02-27,12월,충청남도
054940,KOSDAQ,엑사이엔씨,실내건축 및 건축마무리 공사업,2001-12-13,12월,서울특별시
950130,KOSDAQ,엑세스바이오,의료용품 및 기타 의약 관련제품 제조업,2013-05-30,12월,미국
205100,KOSDAQ,엑셈,소프트웨어 개발 및 공급업,2014-11-07,12월,서울특별시
070300,KOSDAQ,엑스큐어,소프트웨어 개발 및 공급업,2010-06-09,12월,서울특별시
092870,KOSDAQ,엑시콘,특수 목적용 기계 제조업,2015-10-22,12월,경기도
317870,KOSDAQ,엔바이오니아,그외 기타 제품 제조업,2019-10-24,12월,경기도
067570,KOSDAQ,엔브이에이치코리아,자동차 신품 부품 제조업,2013-12-03,12월,울산광역시
236810,KOSDAQ,엔비티,광고업,2021-01-21,12월,서울특별시
140610,KONEX,엔솔바이오사이언스,자연과학 및 공학 연구개발업,2018-09-10,12월,대전광역시
333620,KOSDAQ,엔시스,기타 전기장비 제조업,2021-04-01,12월,충청남도
101400,KOSDAQ,엔시트론,반도체 제조업,2009-03-31,12월,경기도
036570,KOSPI,엔씨소프트,소프트웨어 개발 및 공급업,2003-05-22,12월,서울특별시
217820,KOSDAQ,엔에스,특수 목적용 기계 제조업,2015-12-07,12월,충청북도
138250,KOSPI,엔에스쇼핑,무점포 소매업,2015-03-27,12월,경기도
031860,KOSDAQ,엔에스엔,상품 종합 도매업,1997-01-07,12월,서울특별시
238170,KONEX,엔에스엠,합성고무 및 플라스틱 물질 제조업,2019-12-26,12월,경기도
224760,KONEX,엔에스컴퍼니,토목 건설업,2015-07-31,12월,경상북도
365590,KOSDAQ,엔에이치스팩18호,금융 지원 서비스업,2020-12-21,12월,서울특별시
380440,KOSPI,엔에이치스팩19호,금융 지원 서비스업,2021-05-21,12월,서울특별시
391060,KOSDAQ,엔에이치스팩20호,금융 지원 서비스업,2021-10-05,12월,서울특별시
391710,KOSDAQ,엔에이치스팩21호,금융 지원 서비스업,2021-10-15,12월,서울특별시
265740,KOSDAQ,엔에프씨,기타 화학제품 제조업,2020-12-02,12월,인천광역시
354200,KOSDAQ,엔젠바이오,"그외 기타 전문, 과학 및 기술 서비스업",2020-12-10,12월,서울특별시
